0, 130, 7, 4.00154649393, 6.00587917485, 6.28628967713, 0.775136777804
1, 130, 7, 4.00154649393, 6.00230065734, 6.14042133604, 0.780423011919
2, 130, 7, 4.00154649393, 6.00121087508, 5.89479765403, 0.734949944349
3, 130, 7, 4.00154649393, 6.00105430184, 5.68722321533, 0.689871216142
4, 130, 7, 4.00154649393, 6.00047034982, 5.57143230013, 0.677184851095
5, 130, 7, 4.00154649393, 6.00001584229, 5.50998074305, 0.691691699061
6, 130, 7, 4.00154649393, 5.0075284543, 5.4485763677, 0.689625335454
7, 130, 7, 4.00154649393, 5.00692562973, 5.31801939013, 0.643067299354
8, 130, 7, 4.00154649393, 5.00352904631, 5.27207564032, 0.697575861701
9, 130, 7, 4.00117221159, 5.0029508289, 5.13385716964, 0.61102936703
10, 130, 7, 4.00117221159, 5.00277811015, 5.06484878756, 0.615932050544
11, 130, 7, 4.00117221159, 5.00245365772, 5.04154563925, 0.671277052323
12, 130, 7, 4.00117221159, 5.0019317367, 4.98730721411, 0.618651909808
13, 130, 7, 4.00117221159, 5.0016797873, 5.01788124735, 0.67785637446
14, 130, 7, 4.00117221159, 5.0015272005, 4.96387243155, 0.623685022206
15, 130, 7, 4.00117221159, 5.00130217488, 4.93313592815, 0.608696806079
16, 130, 6.00161555476, 3.00857677991, 5.00114279781, 4.88678951825, 0.575188242765
17, 130, 7, 3.00857677991, 5.00110959854, 4.81768803764, 0.590358544724
18, 130, 6.00587602656, 3.00857677991, 5.00097874861, 4.81016704288, 0.619608606069
19, 130, 7, 3.00857677991, 5.00079405708, 4.81011961559, 0.667266990976
20, 130, 7, 3.00857677991, 5.00063796104, 4.74096512153, 0.660891858515
21, 130, 7, 3.00290571392, 5.00053242371, 4.69497366997, 0.708774483934
22, 130, 7, 3.00290571392, 5.00041535417, 4.67974898216, 0.76475971803
23, 130, 6.00119210603, 3.00290571392, 5.00004750553, 4.53390543638, 0.607989555558
